date,n_expected_hours,n_rows,valid_hours,coverage_fraction,quality_class,eligible_ge_12,eligible_ge_17,eligible_ge_18,eligible_ge_22,oxygen_mean_mgL,oxygen_median_mgL,oxygen_std_mgL,oxygen_min_mgL,oxygen_max_mgL,oxygen_q10_mgL,oxygen_q25_mgL,oxygen_q75_mgL,oxygen_q90_mgL,raw_prom_non_na_count,raw_prom_na_count,negative_oxygen_count,zero_oxygen_count,invalid_oxygen_count,first_valid_hour,last_valid_hour,longest_invalid_run_hours,source_variable,unit,timezone_status
2022-03-19,24,24,24,1.0,high,True,True,True,True,5.410374999999999,5.3315,1.4701117322961483,2.632,8.504,3.861,4.27475,6.35125,7.0756,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-03-20,24,24,24,1.0,high,True,True,True,True,8.394625,8.622,1.3184032771071816,5.593,9.91,6.2847,7.6522499999999996,9.4865,9.7416,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-03-21,24,24,24,1.0,high,True,True,True,True,7.537875,7.181,1.5010454997738423,4.037,9.254,5.6653,6.90225,9.07275,9.2036,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-03-22,24,24,24,1.0,high,True,True,True,True,4.52575,4.2829999999999995,0.9716794627143612,2.996,7.319,3.6555,3.9575,4.879250000000001,5.7603,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-03-23,24,24,24,1.0,high,True,True,True,True,4.312333333333333,4.059,0.9855586659646249,2.365,6.994,3.6589,3.9735000000000005,4.482749999999999,5.6014,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-03-24,24,24,24,1.0,high,True,True,True,True,3.9655416666666667,3.5004999999999997,1.2497311703676137,2.017,6.235,2.7707,3.2035,4.7745,6.1065000000000005,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-03-25,24,24,24,1.0,high,True,True,True,True,6.522166666666666,7.0745000000000005,1.351663505419917,3.655,7.972,4.0993,6.085999999999999,7.4864999999999995,7.6838999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-03-26,24,24,24,1.0,high,True,True,True,True,6.844375,7.249,0.9684323420285779,4.662,7.708,5.2293,6.336749999999999,7.5225,7.684,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-03-27,24,24,24,1.0,high,True,True,True,True,5.137416666666668,5.169499999999999,1.3067466710571105,2.606,7.949,3.5448,4.4262500000000005,6.0495,6.432799999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-03-28,24,24,24,1.0,high,True,True,True,True,5.248708333333333,5.0955,1.1944783281622464,3.055,8.035,4.0731,4.41875,5.6065000000000005,6.972700000000001,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-03-29,24,24,24,1.0,high,True,True,True,True,5.957416666666667,5.822,0.7586079881665793,4.531,7.591,5.2539,5.513999999999999,6.247999999999999,6.965199999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-03-30,24,24,24,1.0,high,True,True,True,True,5.170166666666667,4.596,1.4678421508153203,2.994,7.644,3.5183,4.15475,6.0135,7.5346,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-03-31,24,24,24,1.0,high,True,True,True,True,6.173500000000001,6.058,1.5608694901295854,3.8,8.72,4.0697,5.170999999999999,7.22425,8.4889,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-01,24,24,24,1.0,high,True,True,True,True,8.588916666666666,8.6755,0.5857617052712807,7.721,9.524,7.8207,8.00475,9.062,9.3466,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-02,24,24,24,1.0,high,True,True,True,True,8.442416666666666,8.2655,0.7968695772762354,7.107,10.319,7.7151,8.0985,8.58325,9.7647,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-03,24,24,24,1.0,high,True,True,True,True,7.930416666666666,7.4455,1.4743777439598231,6.097,11.558,6.9782,7.17825,7.86325,10.518099999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-04,24,24,24,1.0,high,True,True,True,True,7.351541666666667,7.189500000000001,0.97938827310355,6.152,10.534,6.2846,6.59375,7.90575,8.1309,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-05,24,24,24,1.0,high,True,True,True,True,7.699000000000001,7.784,0.6523903872615724,6.424,8.947,6.892600000000001,7.0365,8.174000000000001,8.3958,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-06,24,24,24,1.0,high,True,True,True,True,8.079,7.726,1.2789423279651313,6.014,10.907,7.1093,7.28275,8.237,10.4704,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-07,24,24,24,1.0,high,True,True,True,True,9.246958333333334,9.52,0.8832079118643075,7.036,10.667,7.7822000000000005,9.15675,9.67775,9.801,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-08,24,24,24,1.0,high,True,True,True,True,8.471375,8.42,0.8925175342328259,7.009,10.098,7.391,7.783250000000001,9.149750000000001,9.6162,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-09,24,24,2,0.083333,weak,False,False,False,False,10.434000000000001,10.434000000000001,0.17960512242138277,10.307,10.561,10.3324,10.3705,10.4975,10.5356,2,22,0,0,0,0.0,1.0,22,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-10,24,24,24,1.0,high,True,True,True,True,7.538041666666667,7.808,1.3888897185746316,4.032,9.392,5.99,7.004,8.56625,8.7772,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-11,24,24,24,1.0,high,True,True,True,True,5.421458333333334,5.119,1.3440342897788915,3.656,8.384,4.1986,4.4455,5.830500000000001,7.7063,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-12,24,24,24,1.0,high,True,True,True,True,5.31275,5.207,1.1551883057489503,3.696,8.04,4.1107000000000005,4.51,5.8205,6.5903,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-13,24,24,24,1.0,high,True,True,True,True,6.560875,6.2715,1.423491277977586,4.099,9.661,5.0217,5.44675,7.5625,8.0557,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-14,24,24,24,1.0,high,True,True,True,True,7.745958333333333,7.913,1.382151394185628,4.195,9.691,6.243,6.73175,8.861,9.375300000000001,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-15,24,24,24,1.0,high,True,True,True,True,6.337458333333333,6.205,1.7536552380215957,3.896,10.323,4.397600000000001,4.994,7.3435,8.995199999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-16,24,24,24,1.0,high,True,True,True,True,5.322583333333333,4.974,1.5438211181764343,3.28,8.716,3.566,4.396,5.8004999999999995,7.912999999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-17,24,24,24,1.0,high,True,True,True,True,4.976958333333333,4.926,0.9307356827971538,3.366,7.016,3.9283,4.2585,5.58675,6.1451,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-18,24,24,24,1.0,high,True,True,True,True,6.338541666666667,6.859500000000001,1.163775676097143,4.203,8.108,4.4748,5.4265,7.07275,7.574999999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-19,24,24,24,1.0,high,True,True,True,True,7.795958333333334,7.9115,0.8638129064321977,6.181,8.706,6.439,7.32825,8.60025,8.672,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-20,24,24,24,1.0,high,True,True,True,True,8.136083333333334,7.978,0.8285064045128684,6.886,9.507,7.184,7.63075,8.52,9.4407,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-21,24,24,24,1.0,high,True,True,True,True,8.686291666666667,8.594000000000001,0.7525264969575415,7.626,9.936,7.7621,8.01525,9.3035,9.7367,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-22,24,24,24,1.0,high,True,True,True,True,8.224958333333333,8.267,0.9592100227549872,6.288,10.006,7.1256,7.49575,9.008000000000001,9.3408,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-23,24,24,24,1.0,high,True,True,True,True,6.2112083333333326,5.8625,1.32522687078778,4.321,9.635,4.7991,5.3845,6.58325,8.246599999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-24,24,24,24,1.0,high,True,True,True,True,6.410166666666666,5.551,2.144625773916029,3.477,9.793,4.4605,4.59025,8.40375,9.578,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-25,24,24,24,1.0,high,True,True,True,True,7.077000000000001,6.991,1.4035372394805548,4.963,9.4,5.3069,6.048,8.1085,9.209,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-26,24,24,24,1.0,high,True,True,True,True,7.801624999999999,7.913,1.0334436234386892,5.413,9.215,6.6247,7.06775,8.70425,9.0704,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-27,24,24,24,1.0,high,True,True,True,True,6.483333333333333,6.382,1.480150805086124,3.595,8.664,4.4937000000000005,5.7005,7.9215,8.442400000000001,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-28,24,24,24,1.0,high,True,True,True,True,5.156083333333333,5.1845,0.7528602224136652,3.867,6.473,4.2098,4.6265,5.5835,6.2459,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-29,24,24,24,1.0,high,True,True,True,True,5.405874999999999,5.4975000000000005,1.072572985760227,3.412,6.741,4.0784,4.5165,6.3795,6.6643,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-04-30,24,24,24,1.0,high,True,True,True,True,6.426166666666666,6.247,0.9423758904177142,4.356,7.77,5.3288,5.683,7.23925,7.5182,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-01,24,24,24,1.0,high,True,True,True,True,6.6687916666666665,6.5645,1.0894712710128336,4.082,8.115,5.5211,5.948,7.7845,7.9876000000000005,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-02,24,24,24,1.0,high,True,True,True,True,7.012958333333333,6.9559999999999995,0.9070278016527469,5.383,8.534,5.9006,6.2692499999999995,7.63225,8.3262,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-03,24,24,24,1.0,high,True,True,True,True,6.972041666666667,6.92,1.063598832478334,4.525,8.614,5.835,6.06225,7.9955,8.2774,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-04,24,24,24,1.0,high,True,True,True,True,7.198291666666666,7.4165,0.5743818968297982,5.719,7.696,6.2877,7.13825,7.5495,7.6102,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-05,24,24,24,1.0,high,True,True,True,True,6.975291666666666,7.0649999999999995,0.4126112476250093,6.344,7.53,6.4311,6.53975,7.38825,7.4412,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-06,24,24,24,1.0,high,True,True,True,True,6.394958333333332,6.4265,0.7671745722293997,4.301,7.764,5.7308,5.97825,6.796,7.2668,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-07,24,24,24,1.0,high,True,True,True,True,6.984416666666665,7.311,0.9126419802189527,5.132,7.943,5.5576,6.234249999999999,7.79425,7.8963,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-08,24,24,24,1.0,high,True,True,True,True,7.058458333333333,7.5275,1.192517431434594,3.803,8.401,5.5682,6.77475,7.748,8.0953,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-09,24,24,24,1.0,high,True,True,True,True,6.044375,6.0415,1.3221431486169652,3.885,8.346,4.1476999999999995,4.89225,7.212,7.5216,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-10,24,24,24,1.0,high,True,True,True,True,6.875166666666668,7.286,1.4082973582576097,4.349,8.469,4.5979,6.17675,7.98,8.3322,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-11,24,24,21,0.875,standard,True,True,True,False,7.107714285714286,7.014,0.6121063749755546,5.669,8.18,6.27,6.863,7.556,7.77,21,3,0,0,0,0.0,23.0,3,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-12,24,24,24,1.0,high,True,True,True,True,7.164791666666666,7.291,0.46515420343259767,6.109,7.8,6.348400000000001,7.02675,7.43875,7.6347,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-13,24,24,24,1.0,high,True,True,True,True,7.136583333333333,7.117,0.8575066949499915,5.776,8.413,6.1354999999999995,6.3847499999999995,7.955,8.2662,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-14,24,24,24,1.0,high,True,True,True,True,7.108958333333334,6.993499999999999,0.6525039716132114,5.693,7.989,6.412,6.67025,7.7620000000000005,7.9073,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-15,24,24,24,1.0,high,True,True,True,True,7.498666666666666,7.5815,0.4781725781480507,6.327,7.978,6.817,7.4037500000000005,7.87125,7.9639,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-16,24,24,3,0.125,weak,False,False,False,False,7.776,7.778,0.09301612763386785,7.682,7.868,7.7012,7.73,7.823,7.8500000000000005,3,21,0,0,0,0.0,2.0,21,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-17,24,24,24,1.0,high,True,True,True,True,7.594125000000001,7.561999999999999,1.00931532163059,5.59,10.367,6.580100000000001,7.211,7.819,7.9732,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-18,24,24,24,1.0,high,True,True,True,True,7.5594583333333345,7.705,0.477642851763302,6.067,7.923,7.1577,7.5120000000000005,7.86,7.899,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-19,24,24,24,1.0,high,True,True,True,True,7.577833333333333,7.7065,0.6137875051263878,5.549,8.111,7.1193,7.578,7.9535,8.0183,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-20,24,24,24,1.0,high,True,True,True,True,7.187333333333332,7.101,0.5925627955471612,6.098,7.98,6.3153,6.8465,7.7965,7.8976999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-21,24,24,24,1.0,high,True,True,True,True,7.0335833333333335,7.1985,0.9850694046025681,4.922,8.149,5.4991,6.60425,7.838,7.9818,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-22,24,24,24,1.0,high,True,True,True,True,7.477666666666667,7.477,0.7631200638720346,5.9,8.61,6.6960999999999995,6.950749999999999,8.07175,8.3541,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-23,24,24,24,1.0,high,True,True,True,True,8.269,8.120000000000001,1.4145046144667843,6.094,10.237,6.4725,6.89175,9.633750000000001,9.7617,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-24,24,24,24,1.0,high,True,True,True,True,8.665541666666668,8.836500000000001,0.8843049335945774,6.79,10.206,7.37,8.27325,9.158,9.6949,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-25,24,24,24,1.0,high,True,True,True,True,9.15075,9.279,0.6510119380458862,7.307,10.36,8.4426,8.848749999999999,9.500499999999999,9.7396,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-26,24,24,24,1.0,high,True,True,True,True,9.266958333333333,9.6445,1.2641193352846793,6.156,10.549,7.5772,8.6135,10.20325,10.4915,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-27,24,24,24,1.0,high,True,True,True,True,9.621791666666667,9.921,1.125865540630723,6.068,10.721,7.9731,9.36225,10.414,10.5045,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-28,24,24,24,1.0,high,True,True,True,True,8.437916666666666,8.544,1.568297107961556,5.71,10.737,6.5479,6.9727500000000004,9.873,10.4821,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-29,24,24,24,1.0,high,True,True,True,True,7.447916666666667,7.027,1.90508034559921,4.929,10.567,5.1391,5.8515,8.8235,10.362,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-30,24,24,24,1.0,high,True,True,True,True,7.273125,7.0875,1.6200687669918858,4.422,10.038,5.2265,6.2135,8.58025,9.0898,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-05-31,24,24,24,1.0,high,True,True,True,True,4.611458333333333,4.516500000000001,1.2777629221201119,2.705,8.774,3.2044,3.91825,4.97075,5.930899999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-01,24,24,24,1.0,high,True,True,True,True,4.7832083333333335,4.6135,1.420474353690609,2.947,9.131,3.5528,3.8207500000000003,5.1965,5.8161000000000005,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-02,24,24,24,1.0,high,True,True,True,True,5.538666666666667,5.438,0.9650374927011077,3.447,7.248,4.1939,5.14025,6.09575,6.7497,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-03,24,24,24,1.0,high,True,True,True,True,5.740958333333334,5.6235,1.1344828923218782,3.978,7.34,4.2211,4.74325,6.78525,7.2181,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-04,24,24,24,1.0,high,True,True,True,True,6.032041666666667,6.1075,1.2033515688228464,3.556,7.602,4.5517,5.484,6.846,7.4985,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-05,24,24,24,1.0,high,True,True,True,True,6.135166666666667,6.5245,1.3472880866413823,3.822,7.873,4.3414,4.977,7.38175,7.5796,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-06,24,24,24,1.0,high,True,True,True,True,6.211625000000001,6.6345,1.097941465633083,3.86,7.448,4.3707,5.670249999999999,7.02725,7.2360999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-07,24,24,24,1.0,high,True,True,True,True,6.7675833333333335,7.064,0.6037960292412797,5.409,7.438,6.033200000000001,6.273,7.2095,7.3228,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-08,24,24,24,1.0,high,True,True,True,True,6.734958333333334,6.7315000000000005,0.6092565304759041,5.035,7.525,6.0823,6.40525,7.2695,7.4308,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-09,24,24,24,1.0,high,True,True,True,True,6.632791666666666,6.6865,0.6366402969916555,5.45,7.429,5.7455,6.2902499999999995,7.24275,7.3143,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-10,24,24,24,1.0,high,True,True,True,True,7.062583333333333,7.379,0.7243009773547882,5.219,7.729,6.0099,6.766,7.59025,7.6857,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-11,24,24,24,1.0,high,True,True,True,True,7.1905833333333335,7.4719999999999995,0.6631457913458474,5.249,7.795,6.3848,6.848,7.6375,7.7052000000000005,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-12,24,24,24,1.0,high,True,True,True,True,6.918416666666666,7.1175,0.8114876792799681,4.931,7.659,5.6577,6.75725,7.52075,7.6494,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-13,24,24,24,1.0,high,True,True,True,True,6.7982916666666675,6.782500000000001,0.8919253468062012,4.466,7.851,5.8504,6.23625,7.64475,7.7801,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-14,24,24,24,1.0,high,True,True,True,True,7.037416666666666,7.326499999999999,0.9939466750050644,4.658,7.999,5.5869,6.41075,7.8895,7.9495,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-15,24,24,24,1.0,high,True,True,True,True,6.617625,6.6175,1.0670219757526695,3.655,8.21,5.5353,5.96825,7.52225,7.6745,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-16,24,24,24,1.0,high,True,True,True,True,5.508416666666666,5.605,1.2719377861688275,2.849,7.412,3.6876,4.786,6.3605,7.219399999999999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-17,24,24,24,1.0,high,True,True,True,True,5.378333333333333,5.523,0.992004850385524,3.439,6.758,4.2176,4.50025,6.18025,6.5923,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-18,24,24,24,1.0,high,True,True,True,True,5.683208333333333,6.0805,1.5933928792842094,2.963,7.723,3.5963,3.9080000000000004,7.2764999999999995,7.4014,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-19,24,24,24,1.0,high,True,True,True,True,7.153000000000001,7.3525,1.0327507380566339,4.515,9.177,5.952500000000001,6.501250000000001,7.5897499999999996,8.3886,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-20,24,24,24,1.0,high,True,True,True,True,7.591208333333334,7.8765,0.7361421754907347,5.517,8.661,6.4604,7.38025,7.99625,8.0289,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-21,24,24,24,1.0,high,True,True,True,True,7.726749999999999,7.669499999999999,0.4131021823271795,7.074,8.388,7.2771,7.38075,8.0815,8.3088,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-22,24,24,24,1.0,high,True,True,True,True,8.185,8.2025,0.1723477273724106,7.95,8.69,7.9867,8.06175,8.255500000000001,8.3346,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-23,24,24,24,1.0,high,True,True,True,True,8.244625,8.3635,0.4607373874751118,7.295,8.839,7.4546,8.038,8.509,8.7881,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-24,24,24,24,1.0,high,True,True,True,True,6.60175,6.6965,0.42205473063593774,5.894,7.255,6.0065,6.249,6.89775,7.0621,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-25,24,24,24,1.0,high,True,True,True,True,6.5865,6.546,0.3677710771898618,6.033,7.062,6.0825000000000005,6.25925,6.94175,6.999,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-26,24,24,24,1.0,high,True,True,True,True,7.082708333333334,7.095000000000001,0.17485310087058217,6.813,7.538,6.8549999999999995,6.94225,7.197,7.2325,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-27,24,24,24,1.0,high,True,True,True,True,7.505624999999999,7.5085,0.14933790470811054,7.264,7.728,7.3008999999999995,7.3815,7.65525,7.6883,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-28,24,24,24,1.0,high,True,True,True,True,6.974499999999999,7.0344999999999995,0.2842749740472511,6.451,7.431,6.5274,6.811999999999999,7.21775,7.2916,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-29,24,24,24,1.0,high,True,True,True,True,6.586874999999999,6.58,0.236074290536208,6.098,7.097,6.3549,6.4422500000000005,6.664,6.9051,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-06-30,24,24,24,1.0,high,True,True,True,True,6.829041666666666,6.8870000000000005,0.32649648498895806,6.333,7.43,6.4253,6.5445,7.045249999999999,7.1331999999999995,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-07-01,24,24,24,1.0,high,True,True,True,True,7.335125000000001,7.348000000000001,0.5117056144596864,6.039,8.051,6.6872,7.15375,7.7795000000000005,7.8948,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
2022-07-02,24,24,24,1.0,high,True,True,True,True,7.208374999999999,7.711,0.9970728817502456,5.201,8.218,6.0498,6.13525,8.039,8.1531,24,0,0,0,0,0.0,23.0,0,BTGOXD2,mg/L,reported_gmt_minus_4_unconverted
