date,n_expected_hours,n_rows,valid_hours,coverage_fraction,quality_class,target_eligible_default,eligible_ge_12,eligible_ge_17,eligible_ge_18,eligible_ge_22,chl_mean,chl_median,chl_std,chl_min,chl_max,chl_q10,chl_q25,chl_q75,chl_q90,raw_prom_non_na_count,raw_prom_na_count,negative_chl_count,invalid_chl_count,first_valid_hour,last_valid_hour,longest_invalid_run_hours,data_pc_min,data_pc_median,data_pc_mean,data_pc_max,data_pc_zero_count,data_pc_nonzero_count,data_pc_100_count,timezone_status,source_file_count_or_source_note
2020-09-25,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-09-26,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-09-27,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-09-28,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-09-29,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-09-30,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-01,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-02,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-03,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-04,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-05,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-06,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-07,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-08,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-09,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-10,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-11,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-12,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-13,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-14,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-15,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-16,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-17,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-18,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-19,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-20,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-21,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-22,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-23,24,24,0,0.0,missing,False,False,False,False,False,,,,,,,,,,0,24,0,0,,,24,0.0,0.0,0.0,0.0,24,0,0,reported_gmt_minus_4_unconverted,1
2020-10-24,24,24,24,1.0,high,True,True,True,True,True,6.215083333333333,5.9955,1.3666541153541711,3.49,9.022,4.683000000000001,5.44825,7.0975,8.0947,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-10-25,24,24,24,1.0,high,True,True,True,True,True,3.7808333333333333,3.8205,0.8963072874986504,1.76,5.095,2.6350000000000002,3.17,4.5775,4.8552,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-10-26,24,24,24,1.0,high,True,True,True,True,True,3.0005,2.803,0.8389404808654679,1.806,4.884,2.1641,2.3685,3.58825,4.0134,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-10-27,24,24,24,1.0,high,True,True,True,True,True,3.5112500000000004,3.112,1.5311648095202042,1.645,7.801,1.9027000000000003,2.6422499999999998,3.90475,5.262499999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-10-28,24,24,24,1.0,high,True,True,True,True,True,3.2396666666666665,2.58,2.2049613161679504,0.422,7.874,1.0243000000000002,1.4415,4.7665,6.5367999999999995,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-10-29,24,24,24,1.0,high,True,True,True,True,True,4.077,3.5395,2.6422578618854846,0.736,9.76,1.3921000000000001,2.0100000000000002,5.42025,8.306499999999998,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-10-30,24,24,24,1.0,high,True,True,True,True,True,4.759166666666666,4.4595,1.9336727538134728,2.809,10.936,3.0038,3.77675,4.90075,6.3606,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-10-31,24,24,24,1.0,high,True,True,True,True,True,8.939958333333335,9.1555,3.3585929957694907,3.762,14.487,4.3739,6.41825,10.348,14.044,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-01,24,24,24,1.0,high,True,True,True,True,True,11.000041666666666,11.675999999999998,2.113896144854776,6.457,14.232,7.817100000000001,9.285,12.55225,13.0291,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-02,24,24,24,1.0,high,True,True,True,True,True,13.819791666666667,13.083,2.7138852460307135,10.514,20.185,10.6719,12.3065,14.93575,17.2107,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-03,24,24,24,1.0,high,True,True,True,True,True,10.958041666666666,11.347,2.6370501055266224,5.598,15.289,7.5105,9.12125,12.87025,14.075899999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-04,24,24,24,1.0,high,True,True,True,True,True,6.3051666666666675,6.1575,1.5697387671524996,4.009,9.36,4.5525,4.91625,7.188000000000001,8.7251,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-05,24,24,24,1.0,high,True,True,True,True,True,4.244083333333333,4.3545,1.5990598845861759,1.133,7.342,1.8976000000000002,3.26225,5.106,6.2327,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-06,24,24,24,1.0,high,True,True,True,True,True,4.206458333333333,4.145,1.0349113374822383,2.273,6.064,2.9037,3.4565,4.9647499999999996,5.515599999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-07,24,24,24,1.0,high,True,True,True,True,True,2.0685000000000002,2.1624999999999996,0.9835334259698549,0.776,4.102,0.9584,1.213,2.8335,3.1774,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-08,24,24,24,1.0,high,True,True,True,True,True,2.516,2.0275,1.326027640868706,1.281,5.869,1.4527,1.67325,2.51775,4.5630999999999995,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-09,24,24,24,1.0,high,True,True,True,True,True,3.705083333333333,3.7515,0.8848193584576737,2.137,5.167,2.5973,2.96825,4.4335,4.7172,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-10,24,24,24,1.0,high,True,True,True,True,True,4.079125,4.029,0.8523511887203792,2.266,5.315,2.9481,3.5945,4.76875,5.1452,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-11,24,24,24,1.0,high,True,True,True,True,True,4.376875,4.4399999999999995,0.523514487362347,3.37,5.37,3.6663,4.09075,4.76225,5.0081999999999995,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-12,24,24,24,1.0,high,True,True,True,True,True,4.96875,4.5905000000000005,2.2055536276290875,2.136,10.019,2.7479,3.1555,6.0015,7.8613,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-13,24,24,24,1.0,high,True,True,True,True,True,5.426875,5.5065,1.0413111430975521,2.69,6.764,3.972,5.09425,6.114,6.4715,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-14,24,24,24,1.0,high,True,True,True,True,True,4.9347916666666665,4.7665,1.1795175129712137,2.554,7.208,3.4867,4.1514999999999995,5.816750000000001,6.4067,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-15,24,24,24,1.0,high,True,True,True,True,True,4.154541666666667,3.985,1.4088609021712066,2.094,6.364,2.4621,2.9515000000000002,5.45575,5.8685,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-16,24,24,24,1.0,high,True,True,True,True,True,3.251041666666667,3.45,1.5973724751213672,0.833,5.745,1.0827,1.4585,4.5225,5.0314,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-17,24,24,24,1.0,high,True,True,True,True,True,4.612958333333333,2.6105,3.4867995476001954,1.058,10.837,1.7475,2.01825,7.5715,10.2952,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-18,24,24,24,1.0,high,True,True,True,True,True,5.424291666666666,3.753,3.60186888059116,2.158,14.083,2.496,2.883,6.80125,11.5472,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-19,24,24,24,1.0,high,True,True,True,True,True,5.499375000000001,4.2165,3.0748395194956393,2.362,13.221,2.7881,3.49825,7.46225,10.3488,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-20,24,24,24,1.0,high,True,True,True,True,True,6.125708333333333,5.566,3.4162275975391934,0.69,12.85,1.4868000000000001,4.4479999999999995,7.850999999999999,11.094999999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-21,24,24,24,1.0,high,True,True,True,True,True,1.5895833333333333,1.29,0.9802587465281437,0.582,5.146,0.8529,0.9652499999999999,1.8047499999999999,2.6426999999999996,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-22,24,24,24,1.0,high,True,True,True,True,True,1.4455,1.5095,0.4596001097362415,0.619,2.249,0.8557000000000001,1.07675,1.8365,1.9036,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-23,24,24,24,1.0,high,True,True,True,True,True,1.8476249999999999,1.88,0.32141112944394873,1.325,2.444,1.4352,1.5867499999999999,2.064,2.2702,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-24,24,24,24,1.0,high,True,True,True,True,True,1.6405416666666666,1.7814999999999999,0.36069714854849416,0.972,2.129,1.0459,1.38475,1.91125,2.0159,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-25,24,24,24,1.0,high,True,True,True,True,True,1.5266250000000001,1.3255,0.4958458572282668,1.006,2.871,1.086,1.16475,1.77625,2.2225999999999995,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-26,24,24,24,1.0,high,True,True,True,True,True,1.4472499999999997,1.3875000000000002,0.4662845044931632,0.79,2.376,0.8671,1.1455,1.63525,2.1663,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-27,24,24,24,1.0,high,True,True,True,True,True,1.8810833333333334,1.641,0.8934756227261027,0.99,5.258,1.1289000000000002,1.31575,2.4795,2.5341,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-28,24,24,24,1.0,high,True,True,True,True,True,1.949,1.911,0.45971787189441576,1.205,2.985,1.3645,1.70225,2.10325,2.534,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-29,24,24,24,1.0,high,True,True,True,True,True,2.814916666666667,2.6260000000000003,1.062245280635261,1.452,4.716,1.7251,1.91225,3.68675,4.4746999999999995,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-11-30,24,24,24,1.0,high,True,True,True,True,True,4.901291666666666,4.923,2.1920710175572533,2.223,10.37,2.601,3.0335,5.827249999999999,8.1556,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-01,24,24,24,1.0,high,True,True,True,True,True,9.531583333333332,10.052,2.2324002858429943,4.281,11.798,5.6516,9.16975,11.0075,11.673499999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-02,24,24,24,1.0,high,True,True,True,True,True,7.835125000000001,7.8134999999999994,3.0208329734132717,1.058,12.978,4.371700000000001,6.85375,8.954,12.260299999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-03,24,24,24,1.0,high,True,True,True,True,True,4.748916666666666,3.605,2.603181430091075,0.923,8.68,1.7343,2.9935,7.22825,8.5958,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-04,24,24,24,1.0,high,True,True,True,True,True,10.464625,10.0875,3.2480173592984922,5.825,16.42,7.4311,7.7692499999999995,12.79325,15.105599999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-05,24,24,24,1.0,high,True,True,True,True,True,10.137999999999998,10.2285,2.045737073505059,6.498,13.037,7.7768999999999995,8.085749999999999,12.1715,12.713,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-06,24,24,24,1.0,high,True,True,True,True,True,8.225666666666667,8.5415,1.8439932251753948,4.594,10.718,5.7397,7.114,9.7595,10.4384,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-07,24,24,24,1.0,high,True,True,True,True,True,4.319583333333333,4.355,0.7238069594116608,2.851,5.452,3.3266,3.84175,4.7815,5.2062,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-08,24,24,24,1.0,high,True,True,True,True,True,3.8523333333333327,3.7805,0.5710067894720591,2.707,5.366,3.3379,3.575,4.12525,4.590599999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-09,24,24,20,0.833333,standard,True,True,True,True,False,4.426699999999999,4.416,1.2943826856235776,1.852,7.635,3.2101,3.7382500000000003,4.934749999999999,5.466400000000002,20,4,0,0,0.0,23.0,4,0.0,100.0,83.33333333333333,100.0,4,20,20,reported_gmt_minus_4_unconverted,1
2020-12-10,24,24,24,1.0,high,True,True,True,True,True,1.52925,1.4735,0.859459650771546,0.517,2.766,0.5607000000000001,0.73725,2.2439999999999998,2.6426,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-11,24,24,24,1.0,high,True,True,True,True,True,0.6762083333333333,0.6275,0.22452480818999404,0.372,1.177,0.41950000000000004,0.503,0.8242499999999999,1.0061,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-12,24,24,24,1.0,high,True,True,True,True,True,1.5220000000000002,1.3014999999999999,0.49728418959121484,1.056,2.508,1.0665,1.0975,1.874,2.3692,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-13,24,24,24,1.0,high,True,True,True,True,True,1.894875,1.646,0.605606007128038,1.213,3.238,1.3168,1.41975,2.17375,2.7146,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-14,24,24,24,1.0,high,True,True,True,True,True,2.3573333333333335,2.4219999999999997,0.36366248885072194,1.827,3.056,1.9126,2.0495,2.54175,2.8903,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-15,24,24,24,1.0,high,True,True,True,True,True,2.1144583333333333,2.2199999999999998,0.45301165923825526,1.463,2.718,1.6103,1.642,2.5205,2.6506,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-16,24,24,24,1.0,high,True,True,True,True,True,2.4112916666666666,2.2155,0.6368337766308968,1.668,3.759,1.7164,1.93925,2.74825,3.4411,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-17,24,24,24,1.0,high,True,True,True,True,True,2.658791666666667,2.66,0.47255806904886133,1.828,3.608,2.0052,2.3922499999999998,2.9619999999999997,3.2478,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-18,24,24,24,1.0,high,True,True,True,True,True,2.219875,2.116,0.6128201603350232,1.307,3.262,1.5330000000000001,1.72225,2.6785,3.0575,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-19,24,24,24,1.0,high,True,True,True,True,True,1.03425,0.816,0.5363373573317126,0.407,2.329,0.5730000000000001,0.65475,1.45275,1.6812,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-20,24,24,24,1.0,high,True,True,True,True,True,0.5462083333333333,0.472,0.25613769720120505,0.218,1.078,0.2773,0.36475,0.72075,0.9703999999999998,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-21,24,24,24,1.0,high,True,True,True,True,True,2.75375,2.2175,1.6626664349511129,0.833,5.716,0.8799,1.418,4.221,5.1693999999999996,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-22,24,24,24,1.0,high,True,True,True,True,True,3.5993333333333335,3.6925,0.8455244663452417,1.786,5.22,2.5974,2.92475,4.24525,4.5687999999999995,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-23,24,24,24,1.0,high,True,True,True,True,True,4.09175,4.0105,0.6963795972587514,3.026,5.832,3.2781000000000002,3.5650000000000004,4.529999999999999,4.9449,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-24,24,24,24,1.0,high,True,True,True,True,True,5.361625,5.1355,1.447508949059969,2.588,9.489,4.0205,4.7725,5.86575,7.2034,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-25,24,24,24,1.0,high,True,True,True,True,True,7.515916666666667,8.5395,2.68902566671125,3.936,11.52,4.2243,4.7802500000000006,9.62825,10.933399999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-26,24,24,24,1.0,high,True,True,True,True,True,9.52425,10.690999999999999,2.925510304797825,4.305,13.033,5.4537,6.89575,12.08075,12.7181,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-27,24,24,24,1.0,high,True,True,True,True,True,9.020166666666666,11.317,4.000050833010334,2.964,16.247,3.4653,4.43225,11.899,12.3285,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-28,24,24,24,1.0,high,True,True,True,True,True,5.873708333333333,4.084,3.7402819991239986,2.135,13.853,2.8577000000000004,3.02625,8.818000000000001,11.913,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-29,24,24,24,1.0,high,True,True,True,True,True,3.7100833333333334,2.6005000000000003,3.1922474966252454,1.514,15.22,1.9497,2.3175,3.10175,7.750499999999999,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-30,24,24,24,1.0,high,True,True,True,True,True,5.872791666666667,5.3134999999999994,3.5207289756423368,1.54,13.875,2.0885,3.039,7.12975,11.070799999999998,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2020-12-31,24,24,24,1.0,high,True,True,True,True,True,8.945416666666667,7.971500000000001,5.704004831974496,2.292,20.853,2.5700000000000003,3.24425,13.82175,15.5251,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2021-01-01,24,24,24,1.0,high,True,True,True,True,True,13.37341666666667,12.389,5.616868761899801,7.101,26.709,7.9123,8.589500000000001,16.34225,21.3407,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2021-01-02,24,24,24,1.0,high,True,True,True,True,True,10.338333333333333,9.4275,3.2610538662893287,6.326,19.374,7.027,7.933,11.880749999999999,14.5861,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2021-01-03,24,24,24,1.0,high,True,True,True,True,True,20.075208333333332,22.392000000000003,8.371263324634002,2.589,32.568,6.2722000000000016,14.55425,25.49225,27.8344,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2021-01-04,24,24,24,1.0,high,True,True,True,True,True,17.138166666666667,16.377499999999998,4.6151845567380745,8.959,25.766,11.8107,13.68875,21.05925,22.2146,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2021-01-05,24,24,24,1.0,high,True,True,True,True,True,9.668375,10.372499999999999,2.56342806841864,4.746,14.612,6.5899,8.013499999999999,11.0875,12.2412,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2021-01-06,24,24,24,1.0,high,True,True,True,True,True,7.629791666666667,7.0445,3.2558382742012273,1.94,15.945,4.2417,5.3469999999999995,9.120750000000001,11.23,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2021-01-07,24,24,24,1.0,high,True,True,True,True,True,8.874666666666668,8.758500000000002,3.9838189092188006,3.734,17.014,4.102399999999999,5.940250000000001,10.933,14.8854,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2021-01-08,24,24,24,1.0,high,True,True,True,True,True,11.991875,12.278500000000001,2.1048871974836167,7.381,15.26,8.980699999999999,11.345749999999999,12.938,14.8384,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
2021-01-09,24,24,24,1.0,high,True,True,True,True,True,9.152375000000001,10.2615,4.157815854429802,2.506,15.353,3.8302,4.6617500000000005,12.658,13.2644,24,0,0,0,0.0,23.0,0,100.0,100.0,100.0,100.0,0,24,24,reported_gmt_minus_4_unconverted,1
